No	Na	x	y	z	Cl	x	y	z
1537	8.634963	-8.350029	1.251311	-1.809372	4.755883	-0.435722	-2.867330	-3.769216
1538	14.760350	-10.458643	2.711062	10.056583	21.018171	-9.950069	1.479765	-18.454536
1539	34.415595	-16.003527	27.004400	14.109666	26.081556	-5.227765	24.975632	-5.397766
1540	12.112031	11.580755	-3.420551	0.941938	7.851813	7.079062	-3.385464	-0.276584
1541	27.962533	-25.232244	-11.986913	-1.245398	14.550340	13.551108	4.366430	3.002358
1542	16.167854	-6.292447	-14.575975	3.057049	15.421050	-5.522155	12.417064	7.289108
1543	14.963674	0.021287	12.708886	7.899070	4.383044	-1.213562	0.544769	4.176310
1544	25.590487	3.699381	6.469972	-24.481157	8.503180	4.007393	-7.251111	1.914748
1545	16.443795	3.383786	10.351765	12.320283	19.296387	3.732850	18.925831	0.478847
1546	29.354767	8.353294	-22.864603	16.405327	13.798632	7.908061	11.085601	-2.230306
1547	11.612741	10.776672	3.043831	3.074764	30.851015	19.235525	-10.627898	-21.652424
1548	24.717087	9.131387	15.482717	-16.965778	19.286291	-17.707773	3.849761	6.601147
1549	19.078144	18.076172	4.651564	3.948488	22.066885	-20.596619	-5.962242	-5.213287
1550	19.290467	-7.076107	-12.972556	-12.400146	14.688171	14.532777	-1.690864	1.296821
1551	2.192666	-1.415231	1.624336	-0.407967	13.526221	-12.369831	4.512294	3.095989
1552	27.208858	25.299604	-2.972260	-9.561258	14.019246	1.090598	-0.831372	-13.952013
1553	23.605733	-18.318975	-1.152562	14.843092	12.511315	3.261736	8.500598	8.581020
1554	11.528174	-7.388046	2.132771	-8.588763	11.550207	-9.765401	5.145178	3.401672
1555	15.040024	-4.557220	14.152991	-2.264265	14.112725	-13.956039	0.968664	-1.860016
1556	10.977787	1.413745	3.307969	10.371618	14.734211	10.049006	-6.831276	8.333554
1557	25.109017	-21.562992	0.527806	-12.853853	24.324924	23.465433	5.641839	-3.040567
1558	23.859311	-20.688492	11.884991	0.006211	14.846428	5.322932	13.398858	3.543081
1559	8.472243	1.020155	-8.090384	2.298668	16.205729	4.619845	-5.527667	-14.516459
1560	32.515496	6.480137	-0.274591	31.862045	22.297241	6.246178	-19.433573	-8.971537
1561	14.797741	2.797523	3.696836	-14.052773	4.114471	2.456716	-1.127894	3.101818
1562	15.747122	-0.762614	-15.072008	-4.497203	20.421118	4.512833	-19.124907	-5.558270
1563	20.027612	-18.003178	-5.909274	-6.486240	4.375915	0.727479	-3.585833	-2.400252
1564	18.588478	-12.335675	13.734898	2.171458	11.469444	8.023130	-4.442937	-6.887513
1565	28.244131	2.314726	-27.438053	-6.286987	15.568625	5.426195	-14.288920	2.960616
1566	22.880243	12.342131	14.081511	13.148703	22.445865	-22.340296	1.580018	1.493848
1567	9.955783	-7.560041	-3.056009	5.711761	5.435420	-2.428904	4.518674	-1.796052
1568	11.100620	6.865994	-3.563346	7.961436	13.633022	-5.310164	7.471474	-10.091508
1569	20.223294	13.657219	-7.756286	-12.739781	16.082726	8.679569	-12.821711	-4.350045
1570	17.442686	2.073625	17.000278	-3.307252	11.485743	-0.939186	-11.220446	-2.267557
1571	7.503796	-1.769887	-0.945102	7.230577	16.888491	-6.220881	-1.003176	15.668931
1572	25.850287	18.198483	14.519871	-11.235032	24.724916	-23.425203	5.067687	-6.074525
1573	9.133087	-8.173905	1.016267	-3.945599	9.667081	1.058390	-8.869257	3.697098
1574	26.300804	24.887131	6.346771	5.664053	21.185936	7.677139	14.002642	13.922337
1575	32.099332	0.684289	1.369086	-32.062820	11.407303	5.236173	2.987320	-9.684264
1576	34.342842	-4.152022	-26.865158	20.987015	19.739107	9.738979	-16.899500	-3.031755
1577	18.612562	0.940906	16.673031	-8.219014	6.583616	-6.444127	1.273299	-0.442657
1578	25.166832	20.288647	9.775192	-11.233248	4.483346	1.565647	2.566821	3.325745
1579	22.205692	-17.720240	-12.930201	3.449024	7.470018	-3.294671	6.640813	0.919735
1580	36.198694	-24.367516	-25.666348	-7.603175	4.861229	-3.019032	3.332717	-1.846616
1581	7.363836	4.861014	5.171400	-1.962969	32.834895	-6.291909	31.090553	-8.480547
1582	22.369840	20.758186	6.764358	4.873489	17.382777	1.749864	-16.723606	4.406802
1583	15.036702	1.757387	-5.496288	-13.885417	13.197693	-7.636423	5.922043	-8.988523
1584	16.262703	10.307634	-1.002323	12.538880	16.739158	9.271681	-8.586172	10.977841
1585	19.810068	9.458629	17.022768	-3.632974	19.884107	-8.981543	-13.931655	-10.982650
1586	17.526630	-4.966470	-16.353794	-3.882055	12.884471	-4.586945	-12.036198	0.315391
1587	7.417213	4.648360	1.639053	-5.542680	8.079443	5.802450	-2.896495	-4.818640
1588	18.866530	-3.290327	-10.774708	-15.133584	9.738132	2.732547	4.287222	-8.305668
1589	28.763583	-16.200974	7.838933	22.437096	25.634015	14.903398	11.156475	-17.621706
1590	28.837117	-28.051384	-6.604128	1.041482	16.353774	15.345870	5.603070	-0.745527
1591	20.725059	5.549903	-14.512806	13.715141	20.237176	-9.900861	-13.494619	11.375917
1592	17.870905	-7.071970	-15.474406	-5.468019	12.441634	-2.689877	-11.681950	-3.330296
1593	17.344958	-3.340647	10.282495	13.563109	18.198876	-1.849601	0.053627	18.104563
1594	24.321277	-19.589689	-13.240877	-5.696294	18.365424	2.056290	13.812598	-11.927808
1595	11.166350	10.386676	-3.432092	2.241672	23.366464	-11.149096	8.916581	18.498213
1596	9.208128	-8.140532	-1.130037	4.152636	16.577099	8.353315	12.316013	-7.303298
1597	25.276401	-3.926230	16.881401	-18.398355	8.381201	0.276173	-8.373412	0.232881
1598	28.822648	28.112036	-0.838927	6.305131	3.762156	-0.261260	-3.741397	-0.295829
1599	10.667470	4.703995	6.252292	7.250945	9.947014	4.780879	-8.658196	-1.059202
1600	23.056899	-21.697670	-3.541107	6.949265	3.727806	-2.601123	2.669408	0.070416
1601	16.030620	-12.683155	0.078155	9.803686	23.686560	-18.150286	2.352158	-15.036210
1602	17.210759	-15.245739	-3.247141	-7.296146	13.334937	-12.553971	-1.076697	4.365669
1603	21.968767	-3.044029	8.421001	-20.061090	22.720987	-8.655972	-20.575445	4.238919
1604	28.285116	16.877159	-14.935191	-17.092377	12.549560	2.651359	-12.018943	2.450873
1605	19.423866	6.363985	-9.091044	15.941743	8.480244	-1.678574	8.191022	-1.415655
1606	18.376652	-16.154337	8.504893	-2.098931	9.101045	-7.861829	2.144078	4.052603
1607	27.354490	-25.014397	10.488621	-3.540752	15.045812	-14.455161	-1.577639	-3.864690
1608	6.511874	2.430744	4.660485	-3.843939	37.974234	11.233086	-1.881653	36.225952
1609	8.131562	5.267546	-5.634183	2.575121	13.346285	10.448980	-2.461265	7.929964
1610	13.325264	3.304639	-9.426836	8.819115	16.073246	4.742270	-10.754174	10.963934
1611	25.081666	10.369731	-2.816216	22.663353	15.569387	6.832610	10.750762	-8.952228
1612	29.594884	-8.397876	19.433428	20.680298	18.237160	10.713296	-9.274089	-11.480878
1613	15.043929	9.323057	-4.928211	-10.729079	13.021105	-8.363373	6.870464	7.238777
1614	30.571005	-3.633500	-0.335030	-30.352459	9.088626	-9.009726	-0.036625	1.194412
1615	18.844768	-11.237178	-2.023701	14.991857	29.391306	-14.462581	-2.152263	25.496086
1616	27.280012	-23.804853	-8.800570	-10.003899	22.350763	-19.564732	5.691221	-9.186289
1617	11.518946	6.621303	9.092665	2.483527	9.749083	1.732914	8.251218	4.894796
1618	24.473611	-13.595920	4.872038	19.757830	7.776462	1.136305	-7.557964	-1.435041
1619	13.363412	-12.443139	4.760551	-1.042222	6.805863	-4.116950	-3.927061	3.734794
1620	23.961043	18.526630	13.918889	6.095906	18.556064	9.160574	-11.552894	-11.266855
1621	42.630888	36.181438	-4.195354	22.151640	15.187733	-12.321634	-4.499521	7.654990
1622	12.993878	-4.957145	-8.636569	-8.347291	7.321036	-5.349084	-3.091107	3.928093
1623	14.980365	-6.973266	-9.222857	9.524905	13.757477	7.866412	-11.146183	1.774920
1624	26.713912	21.521627	10.380331	-11.945767	23.131435	-4.907525	-14.702811	-17.169939
1625	11.384793	10.201337	0.644648	-5.013050	25.066588	22.282042	11.205789	-2.504946
1626	20.873957	2.776729	-11.176939	-17.409420	7.734048	3.633521	0.549423	-6.805230
1627	27.373127	-3.474011	0.319105	27.149908	15.054343	8.083486	-10.353768	7.354589
1628	25.681915	18.256929	10.081821	14.986732	11.534474	-1.877388	-11.175559	-2.150904
1629	16.656478	0.584144	13.828447	-9.266665	8.844746	0.177157	8.722116	1.457002
1630	23.411234	-5.122015	10.440136	20.318819	11.620410	-3.063105	9.893964	-5.268852
1631	21.168824	-11.184989	-15.671127	-8.799482	9.029420	5.192572	-6.607391	3.303029
1632	29.446665	19.186464	13.576863	17.738503	8.515658	-0.712721	3.630505	7.669934
1633	26.271886	-11.128449	-9.951003	-21.618214	8.321774	-7.480742	-2.898412	2.211252
1634	8.122328	-4.377229	1.985798	-6.547419	24.604976	-4.045844	21.525246	-11.211593
1635	8.998801	2.761268	-2.480526	8.197610	6.519859	3.270829	1.670510	-5.386987
1636	14.204862	-12.708836	-4.272038	-4.691833	19.415454	17.751020	-7.134630	3.310315
1637	4.071281	2.550331	3.058825	-0.845417	4.050740	3.804762	-0.756404	1.166247
1638	18.796955	18.111160	-2.528694	4.349379	12.411429	4.545831	-9.986759	5.800313
1639	12.025170	2.394011	10.466413	5.415499	8.531193	-6.309920	0.428568	5.725600
1640	18.267972	2.493663	12.687639	-12.904428	15.922582	1.045206	14.363382	6.791862
1641	15.948099	12.229664	-10.161048	1.237051	19.020725	5.288728	-3.815654	17.867796
1642	13.256325	13.191544	1.307856	-0.053289	17.743443	9.877984	-13.355984	-6.234813
1643	11.321772	7.168120	8.346101	-2.672673	10.632866	3.348763	-4.027386	9.253312
1644	23.968899	-23.254465	5.486411	-1.907164	17.584277	17.451279	-0.528456	2.092943
1645	20.011529	2.541931	18.351921	-7.563523	23.191329	-13.381363	1.027428	-18.913521
1646	8.718286	-2.021729	-8.345733	-1.506611	13.974720	2.154680	5.625597	12.609632
1647	20.551417	-7.468468	-19.132250	0.734670	7.121276	-3.043331	-0.871552	6.378958
1648	17.381631	5.462121	-12.982338	10.185541	26.423039	4.884449	25.844542	2.525630
1649	7.325181	3.769918	0.407171	6.267392	8.298903	4.962300	-6.237297	2.311600
1650	21.742390	-10.802112	-18.801615	-1.595359	10.990205	-8.035381	-1.458650	7.354563
1651	17.907046	3.836202	-2.713058	17.279617	26.806356	-21.614176	14.952250	5.276205
1652	25.263070	-7.009643	-12.314809	-20.914902	21.469971	17.063055	9.360107	-9.066432
1653	10.748245	2.822395	6.404655	8.157159	12.623291	2.399279	4.880872	-11.391577
1654	11.616198	-4.837000	-3.757652	9.870133	12.801627	-4.279678	5.778650	10.591186
1655	16.785238	5.494955	-14.227340	7.009456	13.056208	-11.346723	4.175923	-4.927284
1656	11.539626	-9.544988	6.481248	0.222700	4.935664	-0.761447	3.658164	3.224720
1657	17.040918	3.800920	16.326704	3.063435	22.627068	5.015202	-18.637850	11.809424
1658	41.565724	24.266148	-0.968643	33.733147	10.130679	5.563447	-5.984628	5.988568
1659	32.250497	5.096625	-4.682577	31.499086	6.424190	4.294691	-0.299281	-4.768258
1660	9.973231	-2.982697	8.127321	-4.951314	23.995135	11.869738	5.957263	19.984665
1661	30.524787	13.610326	26.830433	-5.162320	21.211247	-16.137854	-13.509185	-2.643599
1662	24.814213	-11.669109	6.953442	20.765999	20.778031	17.421381	-11.288455	-0.890421
1663	17.142357	-2.045017	4.298949	16.468071	24.828117	9.721871	-22.788809	1.609593
1664	22.671441	22.466288	0.469084	-3.006676	15.136777	-5.048086	-13.141488	5.562387
1665	17.079100	16.225504	4.776228	-2.369876	14.739615	-10.622707	5.829312	-8.392464
1666	6.771098	3.085840	-3.534361	-4.881972	8.032208	-1.776700	6.926066	3.659141
1667	17.203753	14.777159	-8.641020	1.713905	19.564143	7.171674	2.195326	-18.069403
1668	12.314738	-8.047472	8.298854	-4.244997	8.357733	-1.693634	4.617050	-6.757674
1669	27.632820	10.139771	16.968178	19.309032	14.066190	6.917030	10.437705	-6.408331
1670	25.675326	20.666597	12.839533	8.201251	11.825300	-10.729310	-1.821961	4.626022
1671	13.525742	1.998764	13.368788	-0.475547	3.120818	-0.885401	2.507977	1.632673
1672	19.373913	-9.207856	14.555853	-8.870797	16.474262	-10.086529	9.665268	8.731887
1673	14.497327	-0.733212	12.764236	-6.834411	8.846181	-5.012671	0.385382	7.278703
1674	2.408159	-1.991007	0.526802	-1.248039	6.393143	6.130067	1.670382	0.710197
1675	22.523887	16.966225	5.239857	-13.857006	3.861506	1.011564	-0.502990	-3.692556
1676	10.264451	1.623064	6.828080	7.490123	19.742083	14.517087	-5.195313	-12.329345
1677	16.263368	-1.001935	9.400152	-13.233685	24.302423	6.701312	22.815853	-5.013685
1678	10.686432	-5.399765	4.508086	8.044845	11.167773	-6.874007	7.200193	5.062055
1679	18.827855	8.312391	15.777285	6.039004	21.057563	-6.895318	18.832369	6.420081
1680	13.828629	7.073184	9.399943	7.269259	5.584929	5.105729	0.701688	-2.151884
1681	31.961172	0.774556	31.624577	-4.560999	18.752255	14.023558	2.334411	12.228549
1682	23.335387	3.579593	6.278120	-22.188105	18.408389	-1.845541	-18.269978	-1.292550
1683	25.530587	-6.188026	2.151904	-24.675667	17.356829	-15.426713	7.954457	0.051356
1684	22.798856	-22.236095	0.591610	4.999388	21.969552	-15.253636	-0.031217	-15.810971
1685	19.748267	7.974257	-17.636522	-3.918973	18.376973	-17.176105	3.930429	-5.219797
1686	7.403702	5.078269	-1.569912	-5.153771	8.398911	-0.928659	8.233296	1.375544
1687	12.672485	-2.905379	-7.828878	9.532016	12.151423	-9.699851	6.795376	2.718979
1688	17.524603	-5.897659	-8.569533	14.102922	23.482687	2.196642	-0.140120	23.379301
1689	26.666478	17.688225	-14.750736	13.440370	20.301238	10.417495	-16.199942	6.417006
1690	25.028674	7.959920	22.616055	7.182497	13.412065	13.232887	2.080952	0.666189
1691	20.409816	10.981548	-5.106667	16.428272	12.366848	-8.707074	-0.829544	-8.742863
1692	19.381832	7.665239	-16.237301	7.297230	7.165090	-3.548136	-2.044713	-5.879489
1693	37.210097	23.257534	4.529105	28.690863	11.252167	3.245425	8.425363	6.715038
1694	6.945771	1.636284	3.403863	-5.829238	17.643980	-4.056924	15.170947	-8.043243
1695	13.525401	-0.410415	-0.591830	13.506212	11.921882	-1.771160	-10.428543	5.499068
1696	6.155319	-1.607973	-3.880131	4.499662	22.402071	6.903757	-8.144640	19.694054
1697	22.190221	12.359704	18.427052	0.295634	11.246004	10.069483	4.978867	0.537588
1698	21.607993	15.408660	-3.551893	-14.726256	15.640214	12.307372	7.249276	-6.371254
1699	12.621462	-10.694307	-6.109441	2.758230	4.078417	-2.401095	2.852140	1.653336
1700	33.338185	-14.680873	20.040781	-22.232265	18.727900	-17.879274	4.963289	-2.536053
1701	26.818687	17.010193	-19.024218	8.244661	17.925796	-14.128381	9.798096	5.071524
1702	21.974952	-20.034370	8.832371	-1.873970	12.762568	-8.692904	0.369257	-9.337034
1703	28.028319	26.727953	-8.379184	-0.996221	9.703903	2.503131	8.034534	-4.831802
1704	17.816907	9.945624	-3.043830	-14.465885	11.352265	-4.730096	-9.950549	-2.736181
1705	30.736871	-17.846464	3.515108	24.777065	12.413431	3.856980	3.918159	11.129466
1706	19.297880	-1.054484	16.863619	-9.322800	20.690039	11.668729	1.995822	16.968653
1707	8.514298	-7.882643	2.950053	-1.286237	16.823789	1.409073	10.514091	13.057881
1708	31.831016	7.317250	-4.023205	30.716206	11.795774	0.119218	-10.196639	-5.929134
1709	30.966315	8.827407	28.468496	8.398467	11.402512	-8.473644	-2.618132	-7.166590
1710	34.500070	-22.114100	26.230822	-3.628421	13.084017	-9.202991	-6.789980	-6.355520
1711	16.604180	0.491231	-9.235629	13.789875	25.221392	-2.857923	4.241577	-24.697367
1712	17.023890	-10.521195	11.473953	-6.889533	10.360696	-3.461397	9.708006	-1.057057
1713	15.769394	15.195384	-2.301153	-3.532532	10.417981	3.198465	9.184154	3.735704
1714	31.777915	23.282303	-8.503942	-19.886005	10.579524	-5.438195	4.146525	-8.072093
1715	15.920278	1.240005	-13.978539	7.517851	11.897504	-3.416543	9.291414	-6.599051
1716	11.810820	-1.286873	-10.689949	4.854320	12.252241	4.049528	-4.792624	-10.523758
1717	12.153235	4.810337	1.253690	11.090088	17.690220	0.365024	-10.125851	14.500958
1718	5.284746	3.356608	-0.170781	4.078304	22.086640	-13.652895	-16.315025	-5.936167
1719	29.467646	8.614758	-3.713618	27.934515	12.053362	10.125053	3.969352	5.197218
1720	23.351893	-17.368540	10.390281	-11.648467	13.448280	9.092503	-4.380547	8.887826
1721	14.467275	5.084524	-6.078011	-12.104026	14.765936	7.965026	11.744416	4.081655
1722	27.505972	-15.912739	-20.291561	9.571614	16.691104	6.356159	15.429394	0.354973
1723	19.427327	-13.630166	8.235518	11.127258	18.184076	-17.538769	-1.304405	-4.620687
1724	12.947345	-9.066597	-9.094980	1.646785	10.894508	3.176520	-0.184314	-10.419503
1725	6.403980	-3.344797	4.208350	-3.480385	10.570861	-3.558127	-4.387767	8.934783
1726	9.539080	7.939033	-4.156752	3.269130	18.886537	6.744840	17.433542	2.698149
1727	27.529852	9.043946	-25.817913	3.087908	17.069656	-4.783453	10.812054	-12.312239
1728	18.535132	-4.851508	11.825674	-13.422646	8.326866	-3.688010	-6.870236	-2.921495
1729	7.849482	-6.337831	-2.344922	3.993445	7.620109	-6.490202	-0.763340	3.919266
1730	18.761250	-6.025843	-2.568837	17.580523	11.125050	3.767347	-0.640099	-10.448163
1731	15.367157	-5.266822	-8.548638	-11.633181	16.068677	-2.572628	15.849734	-0.608191
1732	32.472020	26.764145	-12.725444	-13.273120	17.726188	-6.234440	-15.975183	4.488098
1733	20.928129	16.324436	11.628503	6.023062	21.154053	-14.342955	-10.025911	-11.885062
1734	21.481099	-3.755492	4.251688	20.718519	19.273114	-3.815038	-12.623024	-14.055521
1735	16.182734	12.306613	9.704826	-4.030446	20.077741	-10.014312	12.590842	-12.012491
1736	7.126262	3.586692	1.732522	-5.909112	6.856739	-3.786141	-4.934760	2.885853
1737	17.576543	8.651506	-10.656178	10.978714	7.150547	3.553852	4.668160	4.087632
1738	8.207388	6.979278	-3.575471	-2.422170	20.254058	-2.987221	-5.700916	19.204243
1739	27.427177	-7.693945	-24.271996	-10.194286	5.923616	1.073821	5.825198	0.056587
1740	18.195429	2.647699	-11.361436	13.963564	18.274433	-11.171625	-14.444797	-0.705361
1741	19.650520	-1.480611	11.434163	-15.912594	8.140505	7.263958	3.099094	-1.974427
1742	24.821837	-6.247499	22.125334	-9.357454	17.302445	-16.812748	1.148905	-3.922517
1743	16.509509	-11.502942	-4.963717	10.752104	24.430901	14.291162	14.085246	-13.936910
1744	21.372260	-0.608944	-21.324045	1.299154	15.834061	7.710581	2.332101	-13.631791
1745	21.362599	20.428675	-3.756183	-4.992094	13.425274	-10.997176	-7.522480	1.646939
1746	23.392678	1.283068	-23.003363	4.051721	1.486174	0.856932	1.178273	-0.293352
1747	20.569815	-7.125877	18.624584	-5.046190	31.884883	-23.564886	21.441278	-1.270234
1748	9.471731	-1.182145	-3.148842	-8.854435	16.411073	-9.265586	6.154674	-12.066160
1749	12.276564	-4.061438	11.585228	0.035132	19.546621	6.153755	-0.831110	18.534048
1750	10.841807	0.333400	-8.781869	6.349205	9.531055	2.245830	-8.965509	-2.327422
1751	10.539955	9.780951	-0.731075	-3.858651	12.899429	1.122004	-9.732765	-8.391047
1752	12.129205	10.310800	-3.144188	5.560495	27.866534	22.263241	5.779096	-15.731937
1753	25.816412	15.158499	-19.854055	6.521008	7.627513	6.649724	-1.889359	-3.223422
1754	35.870744	-22.838692	15.326084	23.026411	21.035998	7.941617	0.553497	-19.471455
1755	29.308076	-13.156014	-22.401136	13.567303	18.976239	-16.641655	6.209060	6.678363
1756	12.782515	-1.203960	12.430744	-2.723923	19.983493	-6.173232	8.502921	16.997986
1757	13.618001	2.693909	9.286849	-9.588912	11.783436	11.030893	3.690749	-1.883381
1758	18.231379	9.300932	-4.356033	15.063228	14.680868	-3.212581	14.178026	-2.047136
1759	11.557158	-6.807650	-3.974221	-8.451590	9.477616	-8.639820	1.170073	3.716132
1760	20.305903	17.769104	-9.666730	1.772845	32.455297	31.116316	0.310389	-9.220891
1761	4.888004	-0.704569	-4.690516	-1.181195	10.850264	8.098145	1.200369	-7.120912
1762	12.562196	4.030853	8.038802	-8.771468	21.798622	-6.199106	-20.866121	1.164466
1763	21.871116	-7.055055	9.447954	18.420317	18.456974	-18.304106	2.358660	-0.237344
1764	15.578805	-9.931430	-11.533098	3.324680	27.507658	20.856733	-4.476671	17.367422
1765	21.131145	7.959036	19.133331	4.134570	9.140969	-1.927904	8.822269	1.417060
1766	39.840971	2.117401	-34.631439	19.582722	13.073512	-12.779941	-2.535198	1.078236
1767	17.487418	7.707853	-11.923426	-10.209344	11.463562	8.762454	2.385760	6.995770
1768	11.045672	9.932923	-4.179822	2.423423	3.001857	0.562239	1.214253	-2.687122
1769	16.306757	-2.312109	16.109076	-1.030609	13.913433	-2.804596	12.220614	-6.031122
1770	20.464326	-14.767349	-6.038409	12.816070	13.093520	-0.225423	6.690593	11.252796
1771	16.232839	-4.160397	15.670851	-0.787775	15.156173	-10.677895	8.439692	6.668116
1772	27.964062	14.479452	-23.754166	2.841449	16.606829	-9.947154	-9.223461	9.579596
1773	16.364610	-5.095344	-3.877890	15.059877	6.761156	-3.766784	3.620812	4.291187
1774	23.816410	9.462957	11.871357	-18.350605	12.677459	-11.041170	-0.065807	-6.229462
1775	13.218483	3.765581	-12.642823	0.841266	11.199235	7.655627	-6.779633	4.566270
1776	5.336947	-5.121734	1.269741	0.799124	8.578053	0.602676	-0.297342	-8.551688
1777	13.554065	-1.030085	-10.349545	8.691290	26.698987	-15.363939	21.827873	0.573765
1778	16.817956	-1.526983	-14.350751	-8.635271	14.305701	6.243867	-0.295771	12.867778
1779	14.295226	-2.861902	2.679938	-13.747034	10.667479	6.513505	-5.074667	6.754044
1780	14.735400	13.467740	5.279776	-2.806412	15.090456	2.800322	-7.390136	12.855580
1781	16.086348	-9.504147	-12.687828	-2.731450	11.074883	7.055539	8.524828	-0.446897
1782	26.456820	-26.052946	3.218098	-3.294112	19.033278	-14.476283	6.789934	10.324713
1783	19.274131	-7.491413	3.846658	-17.337072	12.206060	-4.483312	-2.358654	11.105159
1784	30.406881	10.403207	24.083851	15.372697	8.110174	7.122616	2.669987	2.813259
1785	21.228360	-19.784170	0.668162	7.667035	8.330625	2.805846	-6.268584	-4.715018
1786	20.985761	6.934546	-18.276787	7.633695	14.286700	-13.700141	-3.552091	1.949000
1787	19.356246	3.963300	-18.200792	5.261908	9.440975	-4.603079	-7.960419	2.139018
1788	11.751533	-6.209886	9.730059	2.204951	15.462385	0.141419	-13.019350	8.340376
1789	26.838798	-25.759571	7.211840	-2.180586	10.421401	-3.038998	-9.902500	1.144809
1790	21.088840	-8.820034	-18.233629	-5.872048	10.563711	-2.991073	2.000120	-9.932018
1791	23.015084	-15.042552	-17.071341	-3.461941	22.514879	-8.971271	-19.164217	-7.692131
1792	25.544665	22.884361	11.134171	-2.205937	9.596172	3.456576	-4.690564	-7.624776
1793	26.488233	16.371738	19.565020	-7.127599	15.689375	-6.712132	7.977052	-11.724778
1794	14.536101	-1.455933	-12.397410	7.448671	9.708186	-2.574152	9.228003	-1.570534
1795	12.814390	5.796634	9.881825	5.740831	32.164588	-5.828138	28.994656	-12.645294
1796	6.775129	4.469713	-0.295650	-5.082974	10.509927	4.970164	5.352150	-7.557151
1797	10.737417	-6.175679	3.916916	7.861989	10.378778	4.872663	4.476027	7.996335
1798	6.676163	-4.023891	-4.025649	3.489069	29.432792	-16.863876	13.797748	-19.786892
1799	14.606256	-4.886422	-11.592093	-7.422194	12.677575	-7.908522	-8.924889	4.303784
1800	16.528901	4.594241	15.764210	1.893997	21.367516	-3.769056	4.466604	20.552723
1801	23.184047	5.153751	-21.166662	7.931664	24.555865	-15.035702	-3.015382	19.178782
1802	21.663851	-5.444574	19.244251	-8.326936	8.266709	-5.395494	-4.936942	3.854053
1803	24.279820	8.488100	8.497351	-21.101110	22.386104	-11.165221	-13.885487	-13.552444
1804	13.012448	12.111677	-1.321532	4.569971	13.429343	3.431490	4.842630	-12.046620
1805	17.426021	10.238145	-11.233051	-8.524385	11.987748	4.983420	-3.456896	-10.340284
1806	41.658969	22.849085	16.904682	-30.456867	12.348284	7.640786	8.891222	3.878748
1807	33.639026	-20.416553	12.386934	23.692030	13.966427	-0.644734	-13.948847	0.274020
1808	36.892942	13.394333	20.953413	27.251339	29.329092	-28.495821	5.911361	-3.638628
1809	15.590241	-11.236527	-0.008426	10.807220	10.512768	-2.381114	-0.717577	10.214385
1810	24.350555	-19.443924	-8.316158	-12.071656	10.916303	-7.490623	-6.034569	-5.161416
1811	10.168366	3.440730	-8.752923	-3.865668	18.289312	-13.723117	-11.968217	1.713699
1812	17.221146	-13.466732	8.367132	-6.723548	12.553156	-1.999279	11.966927	-3.221378
1813	9.993219	-1.229762	-5.373740	-8.335168	5.866363	-2.896362	4.872816	-1.510289
1814	41.549182	25.299191	-32.775116	-3.475240	16.678059	8.088743	-1.141091	-14.540557
1815	39.019331	-12.151449	-36.809875	-4.459099	15.805753	7.064417	1.395785	14.070097
1816	13.094265	3.008432	-2.022583	-12.582458	23.063050	-2.900054	-15.829077	-16.520723
1817	25.037085	-9.925777	-16.163706	-16.342251	14.998288	-6.873434	11.592869	-6.581030
1818	25.939174	-15.841518	2.454901	20.392658	23.265250	-7.568027	21.354519	-5.289740
1819	21.977537	18.093950	-9.337053	-8.272879	37.951178	5.003934	-33.170074	-17.748203
1820	22.514845	10.203271	-14.934724	13.407666	21.339738	13.447855	7.092741	-14.974399
1821	26.742955	-13.479528	9.350722	21.119942	8.335043	-3.280187	6.054047	4.697002
1822	11.179327	-10.795480	-2.849555	0.561261	12.847373	-6.252541	-2.524076	-10.935711
1823	32.235618	17.509609	-1.770558	27.007662	22.922460	18.981092	-4.477735	-12.046045
1824	12.640478	-8.065702	1.623376	-9.596394	5.341400	-4.404500	2.177772	2.094814
1825	15.211167	-11.519813	-7.991576	5.899849	20.310701	15.329628	13.316273	-0.451624
1826	15.298473	10.561775	-9.840644	5.064968	20.854020	15.741778	-8.966764	10.328781
1827	13.588010	-0.148569	7.430305	-11.375523	6.272828	-5.390036	0.289482	3.195635
1828	13.307714	-6.527364	-11.596919	-0.015562	9.189562	-8.080699	1.994882	3.894972
1829	30.167411	29.361372	-5.506754	4.202162	4.874945	0.941596	-4.316160	2.061370
1830	42.037477	24.539978	26.459967	-21.559433	16.590141	-12.120411	6.163873	-9.504477
1831	11.069122	4.953288	-5.461357	-8.256148	17.264704	9.693812	12.352943	7.176683
1832	20.214051	-3.728061	-10.961692	-16.569572	28.339033	-21.106167	8.458797	-16.913877
1833	21.730437	18.372715	11.358651	-2.374082	24.528604	-10.492233	-2.000126	-22.080873
1834	12.454754	-5.106691	-11.123181	2.305955	33.082284	33.023262	1.341850	1.449524
1835	2.713560	0.618503	-1.183477	-2.362254	20.528619	-17.522444	10.397659	2.505366
1836	18.295250	1.582989	-16.030048	8.674553	33.965155	-17.269926	0.557061	29.241598
1837	30.085627	24.348866	-6.925993	-16.257563	10.089213	8.785021	-4.511571	-2.064307
1838	26.481202	-9.494439	18.255260	-16.668987	21.911551	19.349863	-9.616772	3.635460
1839	41.180570	27.926558	-14.115705	26.771133	15.465189	-6.912464	8.843935	10.638362
1840	25.339483	0.843762	-15.358398	-20.136957	18.004196	-8.803208	-14.846441	5.122283
